npc_id,npc_name,zone,tameable,family,level,wowhead_url,tamingskillname1,tamingskilldesc1,tamingskillname2,tamingskilldesc2,notes,appearance
249433,Predaxian Trigore,Voidstorm,Can be tamed,Hydra,80-90,https://www.wowhead.com/npc=249433,,,,,Located in Voidstorm. Located south and west of Den of Predaxus.,https://www.wow-petopia.com/images/skin_pix/trigore_green.jpg
257371,Primal Trigore,Voidstorm,Can be tamed,Hydra,80-90,https://www.wowhead.com/npc=257371,,,,,"Located in Den of Predaxus, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/trigore_green.jpg
253165,Steeljaw Trigore,Voidstorm,Can be tamed,Hydra,80-90 Elite,https://www.wowhead.com/npc=253165,,,,,"Located in The Molt, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/trigore_green.jpg; https://www.wow-petopia.com/images/skin_pix/trigore_white.jpg
250638,Trigore,Voidstorm,Can be tamed,Hydra,80-90,https://www.wowhead.com/npc=250638,,,,,"Located in The Gorging Pit, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/trigore_green.jpg; https://www.wow-petopia.com/images/skin_pix/trigore_white.jpg
246622,Trigore Denguard <Brood of Predaxus>,Voidstorm,Can be tamed,Hydra,80-90,https://www.wowhead.com/npc=246622,,,,,"Located in Den of Predaxus, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/trigore_green.jpg
248906,Trigore Shard-Breaker,Voidstorm,Can be tamed,Hydra,80-90,https://www.wowhead.com/npc=248906,,,,,"Located in Stormarion Citadel, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/trigore_green.jpg; https://www.wow-petopia.com/images/skin_pix/trigore_white.jpg
248938,Albino Trigore,Voidstorm,Can be tamed,Hydra,80-90,https://www.wowhead.com/npc=248938,,,,,Located in Voidstorm. Found just south of The Howling Ridge.,https://www.wow-petopia.com/images/skin_pix/trigore_white.jpg
246459,Fortamus,Voidstorm,Can be tamed,Hydra,80-90 Elite,https://www.wowhead.com/npc=246459,,,,,Located in Voidstorm. Found south-west of Nexus-Point Xenas.,https://www.wow-petopia.com/images/skin_pix/trigore_white.jpg
255355,Trigore Primarch,Voidstorm,Can be tamed,Hydra,80-90 Elite,https://www.wowhead.com/npc=255355,,,,,Located in Voidstorm. Found south-east of The Voidspire.,https://www.wow-petopia.com/images/skin_pix/trigore_white.jpg
133298,Fetid Devourer,Uldir (Raid),Can be tamed,Hydra,52 Boss Elite,https://www.wowhead.com/npc=133298,,,,,"Located in Gallery of Failures, Uldir (Raid).",https://www.wow-petopia.com/images/skin_pix/chimeraboss.jpg
152546,Stonemaw Devourer,Nazjatar,Can be tamed,Hydra,50 Elite,https://www.wowhead.com/npc=152546,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_black.jpg
152547,Stonemaw Hydra,Nazjatar,Can be tamed,Hydra,50,https://www.wowhead.com/npc=152547,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_black.jpg
152548,Scale Matriarch Gratinax,Nazjatar,Can be tamed,Hydra,51 Rare Elite,https://www.wowhead.com/npc=152548,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_black.jpg
224751,Garlic-Breathed Hydra,Hallowfall,Can be tamed,Hydra,70-80,https://www.wowhead.com/npc=224751,,,,,"Located in Growling Hollow, Hallowfall. Found not far from the Mycomancer Cavern delve.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_black.jpg; https://www.wow-petopia.com/images/skin_pix/thunderhydra_white.jpg; https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
84955,Jiasska the Sporegorger,Spires of Arak,Can be tamed,Hydra,30-40 Rare,https://www.wowhead.com/npc=84955,,,,,"Located in South Sea, Spires of Arak. Swamp area south-west of Pinchwhistle Point. Coated in mushrooms which vanish upon taming.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
80122,Gaz'orda,Nagrand - Draenor,Can be tamed,Hydra,35-40 Rare,https://www.wowhead.com/npc=80122,,,,,"Located in Doomtide Cove, Nagrand - Draenor.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
80401,Child of Keravnos,Tanaan Jungle,Can be tamed,Hydra,40,https://www.wowhead.com/npc=80401,,,,,Located in Tanaan Jungle. Sea South of Zorammarsh,https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
80398,Keravnos,Tanaan Jungle,Can be tamed,Hydra,40 Rare,https://www.wowhead.com/npc=80398,,,,,Located in Tanaan Jungle. Sea South of Zorammarsh,https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
80405,Keravnos Broodmother,Tanaan Jungle,Can be tamed,Hydra,40 Elite,https://www.wowhead.com/npc=80405,,,,,Located in Tanaan Jungle. Sea South of Zorammarsh,https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
80404,Keravnos Monitor,Tanaan Jungle,Can be tamed,Hydra,40 Elite,https://www.wowhead.com/npc=80404,,,,,Located in Tanaan Jungle. Sea South of Zorammarsh,https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
80453,Keravnos Wanderer,Tanaan Jungle,Can be tamed,Hydra,40 Elite,https://www.wowhead.com/npc=80453,,,,,Located in Tanaan Jungle. Sea South of Zorammarsh,https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
86265,Sulfurscale Hydra,Gorgrond,Can be tamed,Hydra,40,https://www.wowhead.com/npc=86265,,,,,"Located in Everbloom Wilds, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_blue.jpg
152543,Voidscale Hydra,Nazjatar,Can be tamed,Hydra,50,https://www.wowhead.com/npc=152543,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_burgundy.jpg
152544,Voidscale Trenchstalker,Nazjatar,Can be tamed,Hydra,50 Elite,https://www.wowhead.com/npc=152544,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_burgundy.jpg
152545,Scale Matriarch Vynara,Nazjatar,Can be tamed,Hydra,51 Rare Elite,https://www.wowhead.com/npc=152545,,,,,"Located in Ashen Strand, Nazjatar. This Scale Matriarch is located in the north-west corner of the area, by a large clam & pearl, and near the Voidscale Trenchstalkers.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_burgundy.jpg
111383,Lytheron Gloomscale,Val'sharah,Can be tamed,Hydra,10-45,https://www.wowhead.com/npc=111383,,,,,Located in Val'sharah.,https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
129954,Gahz'ralka,Zuldazar,Can be tamed,Hydra,10-50 Rare,https://www.wowhead.com/npc=129954,,,,,"Located in Tal'gurub, Zuldazar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
81537,Khargax the Devourer,Gorgrond,Can be tamed,Hydra,15-40 Elite,https://www.wowhead.com/npc=81537,,,,,"Located in Mistcreep Mire, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
85693,Lernaea Vilescale,Gorgrond,Can be tamed,Hydra,15-40,https://www.wowhead.com/npc=85693,,,,,"Located in Mistcreep Mire, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
82050,Varasha,Spires of Arak,Can be tamed,Hydra,30-40 Rare,https://www.wowhead.com/npc=82050,,,,,"Located in The Writhing Mire, cave, Spires of Arak. Spawned by The Egg of Varasha event.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
85429,Varashian Vilefang,Spires of Arak,Can be tamed,Hydra,30-40,https://www.wowhead.com/npc=85429,,,,,"Located in The Writhing Mire, Spires of Arak.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
80370,Lernaea,Nagrand - Draenor,Can be tamed,Hydra,40 Rare,https://www.wowhead.com/npc=80370,,,,,"Located in The South Sea (south of Windroc Bay), Nagrand - Draenor.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
80541,Lernaean Broodmother,Nagrand - Draenor,Can be tamed,Hydra,40 Elite,https://www.wowhead.com/npc=80541,,,,,"Located in Lernaen Shore and The South Sea (south of Windroc Bay), Nagrand - Draenor.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
80542,Lernaean Monitor,Nagrand - Draenor,Can be tamed,Hydra,40 Elite,https://www.wowhead.com/npc=80542,,,,,"Located in Lernaen Shore and Windroc Bay, Nagrand - Draenor.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
80543,Lernaean Scout,Nagrand - Draenor,Can be tamed,Hydra,40 Elite,https://www.wowhead.com/npc=80543,,,,,"Located in Lernaen Shore and Windroc Bay, Nagrand - Draenor.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
86266,Venolasix,Gorgrond,Can be tamed,Hydra,40 Rare Elite,https://www.wowhead.com/npc=86266,,,,,"Located in Everbloom Wilds, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
112861,Marsh Hydra,Azsuna,Can be tamed,Hydra,45,https://www.wowhead.com/npc=112861,,,,,Located in Azsuna. Western end of The Tidal Marsh area between Azsuna and Val'sharah.,https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
129027,Golanar <The River Lord>,Vol'dun,Can be tamed,Hydra,52 Rare Elite,https://www.wowhead.com/npc=129027,,,,,"Located in Shrouded Shore, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_green.jpg
79020,Echidnian Hydra,Shadowmoon Valley - Draenor,Can be tamed,Hydra,10-40,https://www.wowhead.com/npc=79020,,,,,"Located in The Nightmarsh, Shadowmoon Valley - Draenor.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
89653,Gangamesh,Azsuna,Can be tamed,Hydra,10-45,https://www.wowhead.com/npc=89653,,,,,"Located in Gangamesh's Den, Azsuna.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
132068,Bashmu,Tiragarde Sound,Can be tamed,Hydra,10-50 Rare,https://www.wowhead.com/npc=132068,,,,,"Located in Anglepoint Bay, Tiragarde Sound.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
80559,Echidnaean Monitor,Spires of Arak,Can be tamed,Hydra,30-40 Elite,https://www.wowhead.com/npc=80559,,,,,Located in Spires of Arak.,https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
88489,Echidnaean Rockjaw,Spires of Arak,Can be tamed,Hydra,30-40,https://www.wowhead.com/npc=88489,,,,,Located in Spires of Arak. Bloodmane Pridelands.,https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
80372,Echidna,Spires of Arak,Can be tamed,Hydra,40 Rare Elite,https://www.wowhead.com/npc=80372,,,,,"Located in Echidnean Shelf, Spires of Arak.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
80558,Echidnaean Broodmother,Spires of Arak,Can be tamed,Hydra,40,https://www.wowhead.com/npc=80558,,,,,"Located in Echidnean Shelf, Spires of Arak.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
108535,Marsh Hydra,Suramar,Can be tamed,Hydra,45,https://www.wowhead.com/npc=108535,,,,,"Located in Sundered Shoals, Suramar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_purple.jpg
89031,Typhon Broodmother,Gorgrond,Can be tamed,Hydra,15-40 Elite,https://www.wowhead.com/npc=89031,,,,,"Located in Beach east of Everbloom Wilds, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_red.jpg
80471,Gennadian,Talador,Can be tamed,Hydra,20-40 Rare,https://www.wowhead.com/npc=80471,,,,,"Located in Gordal Fortress, Talador.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_red.jpg
128710,Shattered Hydra,Nazmir,Can be tamed,Hydra,25-50,https://www.wowhead.com/npc=128710,,,,,"Located in The Shattered River, Nazmir.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_red.jpg
83393,Typhon Scout,Gorgrond,Can be tamed,Hydra,40,https://www.wowhead.com/npc=83393,,,,,"Located in Beach east of Everbloom Wilds, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_red.jpg
154339,Sandscale Hydra,Nazjatar,Can be tamed,Hydra,50,https://www.wowhead.com/npc=154339,,,,,"Located in Spears of Azshara, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_white.jpg
145340,Siltridge Hydra,Nazjatar,Can be tamed,Hydra,50,https://www.wowhead.com/npc=145340,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_white.jpg
152541,Siltridge Marauder,Nazjatar,Can be tamed,Hydra,50 Elite,https://www.wowhead.com/npc=152541,,,,,"Located in Ashen Strand, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_white.jpg
152542,Scale Matriarch Zodia,Nazjatar,Can be tamed,Hydra,51 Rare Elite,https://www.wowhead.com/npc=152542,,,,,"Located in Ashen Strand, Nazjatar. This Scale Matriarch is located in the far west corner of the area, by a clutch of hydra eggs.",https://www.wow-petopia.com/images/skin_pix/thunderhydra_white.jpg
18214,Fenclaw Thrasher,Zangarmarsh,Can be tamed,Hydra,10-30,https://www.wowhead.com/npc=18214,,,,,Located in Zangarmarsh.,https://www.wow-petopia.com/images/skin_pix/hydraskinoutlandblue.jpg
18213,Mire Hydra,Zangarmarsh,Can be tamed,Hydra,10-30,https://www.wowhead.com/npc=18213,,,,,Located in Zangarmarsh.,https://www.wow-petopia.com/images/skin_pix/hydraskinoutlandblue.jpg
18105,Ghaz'an,The Underbog (Dungeon),Can be tamed,Hydra,12-32 Elite,https://www.wowhead.com/npc=18105,,,,,Located in The Underbog (Dungeon).,https://www.wow-petopia.com/images/skin_pix/hydraskinoutlandgreen.jpg
22884,Leviathan,Black Temple (Raid),Can be tamed,Hydra,32 Elite,https://www.wowhead.com/npc=22884,,,,,Located in Black Temple (Raid).,https://www.wow-petopia.com/images/skin_pix/hydraskinoutlandgreen.jpg
18286,Mragesh,Zangarmarsh,Can be tamed,Hydra,10-30,https://www.wowhead.com/npc=18286,,,,,Located in Zangarmarsh.,https://www.wow-petopia.com/images/skin_pix/hydraskinoutlandblack.jpg
20324,Parched Hydra,Zangarmarsh,Can be tamed,Hydra,10-30,https://www.wowhead.com/npc=20324,,,,,Located in Zangarmarsh.,https://www.wow-petopia.com/images/skin_pix/hydraskinoutland.jpg
20775,Markaru,Netherstorm,Can be tamed,Hydra,25-30,https://www.wowhead.com/npc=20775,,,,,Located in Netherstorm.,https://www.wow-petopia.com/images/skin_pix/hydraskinoutlandpurple.jpg
4374,Strashaz Hydra,Dustwallow Marsh,Can be tamed,Hydra,15-30 Elite,https://www.wowhead.com/npc=4374,,,,,"Located in Dustwallow Marsh. Phased out once you complete the ""Theramore's Fall"" scenario. Speak to Zidormi to access the pre-destruction phase. Originally this hydra just came in black. The orange variant was introduced in Patch 7.1.",https://www.wow-petopia.com/images/skin_pix/hydraskinblack.jpg; https://www.wow-petopia.com/images/skin_pix/hydraskinbronze.jpg
3721,Mystlash Hydra,Ashenvale,Can be tamed,Hydra,7-30,https://www.wowhead.com/npc=3721,,,,,Located in Ashenvale.,https://www.wow-petopia.com/images/skin_pix/hydraskinblue.jpg
29033,Spirit of Atha,Sholazar Basin,Can be tamed,Hydra,30,https://www.wowhead.com/npc=29033,,,,,"Located in Bittertide Lake, Sholazar Basin. Spawns during the Oracles daily quest A Cleansing Song. This quest is given by Oracle Soo-nee and isn't up every day. You can only take this quest if you're at least Friendly with The Oracles.",https://www.wow-petopia.com/images/skin_pix/hydraskinwhite-ghost.jpg
52418,Lost Offspring of Gahz'ranka,Zul'Gurub (Dungeon),Can be tamed,Hydra,36 Elite,https://www.wowhead.com/npc=52418,,,,,Located in Zul'Gurub (Dungeon).,https://www.wow-petopia.com/images/skin_pix/hydraskingreen.jpg
28003,Bittertide Hydra,Sholazar Basin,Can be tamed,Hydra,20-30,https://www.wowhead.com/npc=28003,,,,,Located in Sholazar Basin.,https://www.wow-petopia.com/images/skin_pix/hydraskinsilver.jpg
3398,Gesharahan,Northern Barrens,Can be tamed,Hydra,5-30 Rare,https://www.wowhead.com/npc=3398,,,,,Located in Northern Barrens.,https://www.wow-petopia.com/images/skin_pix/hydraskinviolet.jpg
12940,Vorsha the Lasher,Ashenvale,Can be tamed,Hydra,7-30,https://www.wowhead.com/npc=12940,,,,,"Located in The Zoram Strand, Ashenvale. Vorsha is summoned during the once-only Horde quest, Vorsha the Lasher, given by Muglash in the nearby Zoram'gar Outpost. If you've already completed the quest, or your hunter is Alliance, you can easily bring in a Horde character to start the quest, follow Muglash's directions until the stage in which Vorsha spawns, then quickly log off and switch to your hunter.",https://www.wow-petopia.com/images/skin_pix/hydraskinviolet.jpg
3652,Trigore the Lasher,Wailing Caverns (Dungeon),Can be tamed,Hydra,5-30 Rare Elite,https://www.wowhead.com/npc=3652,,,,,Located in Wailing Caverns (Dungeon).,https://www.wow-petopia.com/images/skin_pix/hydraskinred.jpg
12207,Thessala Hydra,Maraudon (Dungeon),Can be tamed,Hydra,10-31,https://www.wowhead.com/npc=12207,,,,,Located in Maraudon (Dungeon).,https://www.wow-petopia.com/images/skin_pix/hydraskinwhite.jpg
7273,Gahz'rilla,Zul'Farrak (Dungeon),Can be tamed,Hydra,16-31 Elite,https://www.wowhead.com/npc=7273,,,,,Located in Zul'Farrak (Dungeon).,https://www.wow-petopia.com/images/skin_pix/hydraskinwhite.jpg
43296,Chimaeron,Blackwing Descent (Raid),Can be tamed,Hydra,35 Boss,https://www.wowhead.com/npc=43296,,,,,"Located in Den of the Devourer, Blackwing Descent (Raid). Chimaeron can only be tamed when he's under 20% health. If you're high level you'll have to be careful you don't kill him. If necessary, remove all your equipment. You can also kill yourself outside the instance and take resurrection sickness to weaken yourself further.",https://www.wow-petopia.com/images/skin_pix/chimerabeast.jpg
227771,Watchful Hyena,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=227771,,,,,"Located in The Heaps, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_black.jpg
238610,Armored Growler,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=238610,,,,,"Located in Hovel Hill, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_red.jpg
225789,Guarding Junktooth,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=225789,,,,,"Located in The Heaps, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_yellow.jpg
238607,Junkyard Hyena,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=238607,,,,,"Located in The Heaps, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_yellow.jpg
230995,Nitro <Black Blood Hound>,Undermine,Can be tamed,Hyena,80 Rare,https://www.wowhead.com/npc=230995,,,,,Located in Undermine. Found in a yard just south-east of the Incontinental Hotel.,https://www.wow-petopia.com/images/skin_pix/hyena2goblin_yellow.jpg
238608,Trained Scrounger,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=238608,,,,,"Located in The Vatworks, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_green.jpg
238609,Salty Snarler,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=238609,,,,,"Located in Blackwater Marina, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_blue.jpg
238611,Off-Duty Sniffer,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=238611,,,,,"Located in Slam Central Station, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2goblin_purple.jpg
134718,Redrock Scavenger,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=134718,,,,,"Located in The Eternal Spring, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
126643,Snarlfang Hyena,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=126643,,,,,"Located in Arid Basin, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
193428,Feral Hyena,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=193428,,,,,"Located in Creektooth Den, The Azure Span. Loses its diseased effect upon being tamed.",https://www.wow-petopia.com/images/skin_pix/hyena2_light.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
191979,Gristle,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=191979,,,,,"Located in Timbertooth Trail, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
192487,Lulu,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=192487,,,,,"Located in Big Tree Hills, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
192812,Scavenger Matriarch,Thaldraszus,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=192812,,,,,"Located in Fetid Encampment, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
192525,Scavenger Matriarch,Thaldraszus,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=192525,,,,,"Located in Fetid Encampment, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
183340,Scavenging Hyena,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=183340,,,,,"Located in Big Tree Hills, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_light.jpg
189656,Snowhide Mongrel,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=189656,,,,,"Located in Snowhide Camp, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_light.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
192351,Trained Hyena,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=192351,,,,,"Located in Big Tree Hills, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_light.jpg
225815,Junkyard Hyena,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=225815,,,,,"Located in The Heaps, Undermine. Can be found in the Revolution phase of Undermine after getting the quest, Get Out There. You can no longer access this phase after completing the campaign.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
235303,Pit Prowler,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=235303,,,,,"Located in The Heaps, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_tan.jpg
4688,Bonepaw Hyena,Desolace,Can be tamed,Hyena,10-30,https://www.wowhead.com/npc=4688,,,,,Located in Desolace.,https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
35811,Famished Bonepaw,Desolace,Can be tamed,Hyena,10-30,https://www.wowhead.com/npc=35811,,,,,"Located in Desolace. Spawns during quest ""Early Adoption"".",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
4690,Rabid Bonepaw,Desolace,Can be tamed,Hyena,10-30,https://www.wowhead.com/npc=4690,,,,,Located in Desolace.,https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
4689,Starving Bonepaw,Desolace,Can be tamed,Hyena,10-30,https://www.wowhead.com/npc=4689,,,,,Located in Desolace.,https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
4250,Galak Packhound,Thousand Needles,Can be tamed,Hyena,15-30 Rare,https://www.wowhead.com/npc=4250,,,,,"Located in Thousand Needles. Although not technically rare, these packhounds only spawn as the companions of a rare NPC, Achellios the Banished.",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
27294,Tundra Scavenger,Dragonblight,Can be tamed,Hyena,15-30,https://www.wowhead.com/npc=27294,,,,,Located in Dragonblight.,https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
45202,Mangy Hyena,Uldum,Can be tamed,Hyena,30-35,https://www.wowhead.com/npc=45202,,,,,Located in Uldum. Found in the original (pre-N'Zoth Invasion) phase of the zone. Speak to Zidormi in Ramkahen if you need to switch time phases. Located near the Obelisk of the Stars.,https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
195273,Darktooth Howler,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=195273,,,,,"Located in Darktooth Pond, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
195272,Darktooth Renderer,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=195272,,,,,"Located in Darktooth Pond, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
197667,Darktooth Scavenger,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=197667,,,,,Located in The Azure Span. Located west of Darktooth Pond.,https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
195150,Grinning Cur,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=195150,,,,,"Located in Traitor's Rest, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
225697,Darkfuse Bleakfang,The Ringing Deeps,Can be tamed,Hyena,80,https://www.wowhead.com/npc=225697,,,,,"Located in The Verdant Gutters & Gutterside Rocket Station, The Ringing Deeps.",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
225852,Darkfuse Growler,Undermine,Can be tamed,Hyena,80,https://www.wowhead.com/npc=225852,,,,,"Located in Tailgate Park, Undermine.",https://www.wow-petopia.com/images/skin_pix/hyena2_dark.jpg
192486,Lela,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=192486,,,,,"Located in Big Tree Hills, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_brown.jpg
192503,Scavenging Cub,Thaldraszus,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=192503,,,,,"Located in Fetid Encampment, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/hyena2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
51671,Rabid Hyena,Uldum,Can be tamed,Hyena,30-35,https://www.wowhead.com/npc=51671,,,,,Located in Uldum. Found in the original (pre-N'Zoth Invasion) phase of the zone. Speak to Zidormi in Ramkahen if you need to switch time phases.,https://www.wow-petopia.com/images/skin_pix/hyena2_light.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg
4316,Kolkar Packhound,Northern Barrens,Can be tamed,Hyena,5-30,https://www.wowhead.com/npc=4316,,,,,Located in Northern Barrens.,https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
37086,Hecklefang Scavenger,Southern Barrens,Can be tamed,Hyena,10-30,https://www.wowhead.com/npc=37086,,,,,Located in Southern Barrens.,https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
