npc_id,npc_name,classification,classification_id,family_id,family_name,zone_id,react
212481,Murkfur Alpha,Normal,0,52,Hound,15105,[]
212481,Murkfur Alpha,Normal,0,52,Hound,14969,[]
217698,Dark Hound,Normal,0,52,Hound,14838,"[-1,-1]"
218330,Roaming Mongrel,Normal,0,52,Hound,14838,"[-1,-1]"
224623,Snarling Mongrel,Normal,0,52,Hound,14838,"[-1,-1]"
225445,Learned Mongrel,Normal,0,52,Hound,14838,"[-1,-1]"
225612,Skulking Mongrel,Normal,0,52,Hound,14838,"[0,0]"
229096,Nervous Mongrel,Normal,0,52,Hound,14838,"[0,0]"
229097,Nervous Mongrel,Normal,0,52,Hound,14838,"[0,0]"
229098,Cowed Mongrel,Normal,0,52,Hound,14838,"[-1,-1]"
229099,Cowed Mongrel,Normal,0,52,Hound,14838,"[0,0]"
229167,Duskborn Mongrel,Normal,0,52,Hound,14838,"[0,0]"
229170,Duskborn Darkhound,Normal,0,52,Hound,14838,"[-1,-1]"
229172,Duskborn Mongrel,Normal,0,52,Hound,14838,"[0,0]"
229179,Duskborn Pup,Normal,0,52,Hound,14838,"[0,0]"
3253,Silithid Harvester,Rare,4,53,Beetle,4709,"[-1,-1]"
5451,Hazzali Swarmer,Normal,0,53,Beetle,440,"[-1,-1]"
5459,Centipaar Tunneler,Normal,0,53,Beetle,440,"[-1,-1]"
6555,Gorishi Tunneler,Normal,0,53,Beetle,490,"[-1,-1]"
7269,Scarab,Normal,0,53,Beetle,1176,"[0,0]"
8932,Borer Beetle,Normal,0,53,Beetle,1584,"[-1,-1]"
10177,Spire Scarab,Normal,0,53,Beetle,1583,"[-1,-1]"
10699,Carrion Scarab,Normal,0,53,Beetle,139,"[-1,-1]"
11721,Hive'Ashi Worker,Normal,0,53,Beetle,1377,"[-1,-1]"
11726,Hive'Zora Tunneler,Normal,0,53,Beetle,1377,"[-1,-1]"
11731,Hive'Regal Burrower,Normal,0,53,Beetle,1377,"[-1,-1]"
15168,Vile Scarab,Normal,0,53,Beetle,3429,"[0,0]"
15316,Qiraji Scarab,Normal,0,53,Beetle,3428,"[-1,-1]"
15461,Shrieker Scarab,Elite,1,53,Beetle,3429,"[-1,-1]"
15462,Spitting Scarab,Elite,1,53,Beetle,3429,"[-1,-1]"
15621,Yauj Brood,Elite,1,53,Beetle,3428,"[-1,-1]"
15718,Ouro Scarab,Elite,1,53,Beetle,3428,"[-1,-1]"
16698,Corpse Scarab,Normal,0,53,Beetle,3456,"[-1,-1]"
21306,Cursed Scarab,Normal,0,53,Beetle,3483,"[0,0]"
39440,Venomous Skitterer,Elite,1,53,Beetle,4945,"[-1,-1]"
40310,Blistering Scarab,Elite,1,53,Beetle,4945,"[-1,-1]"
40458,Jeweled Scarab,Normal,0,53,Beetle,4945,"[-1,-1]"
42556,Jeweled Scarab,Normal,0,53,Beetle,4945,"[-1,-1]"
46126,Turquoise Scarab,Normal,0,53,Beetle,5034,"[0,0]"
46127,Sapphire Scarab,Normal,0,53,Beetle,5034,"[0,0]"
46128,Emerald Scarab,Normal,0,53,Beetle,5034,"[0,0]"
46129,Amethyst Scarab,Normal,0,53,Beetle,5034,"[0,0]"
47079,Lava Scarab,Elite,1,53,Beetle,5334,"[-1,-1]"
47390,Silithid Defender,Normal,0,53,Beetle,400,"[-1,-1]"
47801,Temple Scarab,Normal,0,53,Beetle,5034,"[0,0]"
51053,Quirix,Rare,4,53,Beetle,139,"[0,0]"
51057,Weevil,Rare,4,53,Beetle,267,"[-1,-1]"
51058,Aphis,Rare,4,53,Beetle,28,"[-1,-1]"
51061,Roth-Salam,Rare,4,53,Beetle,15,"[-1,-1]"
51062,Khep-Re,Rare,4,53,Beetle,406,"[-1,-1]"
51063,Phalanax,Rare,4,53,Beetle,45,"[-1,-1]"
51674,Sand-Husk Scarab,Normal,0,53,Beetle,5034,"[0,0]"
63587,Dread Scarab,Normal,0,53,Beetle,6138,"[0,0]"
124019,Brine Beetle,Normal,0,53,Beetle,8501,"[0,0]"
124029,Dune Louse,Normal,0,53,Beetle,8501,"[0,0]"
124211,Ruincrawler,Normal,0,53,Beetle,8501,"[0,0]"
126645,Vol'duni Dunecrawler,Normal,0,53,Beetle,8501,"[-1,-1]"
128404,Shackled Beetle,Normal,0,53,Beetle,8501,"[0,0]"
136487,Goldeater,Normal,0,53,Beetle,8501,"[0,0]"
136663,Bone Beetle,Normal,0,53,Beetle,8501,"[0,0]"
137721,Ruincrawler,Normal,0,53,Beetle,8501,"[0,0]"
140591,Qiraji Scarab,Elite,1,53,Beetle,9389,"[-1,-1]"
140830,Nazmani Skitterer,Normal,0,53,Beetle,8500,"[0,0]"
141720,Ridge Crawler,Normal,0,53,Beetle,8501,"[0,0]"
141755,Ridge Skimmer,Normal,0,53,Beetle,8501,"[0,0]"
151859,Tomb Scarab,Normal,0,53,Beetle,10833,"[0,0]"
158511,Sandstone Hatchling,Normal,0,53,Beetle,10833,"[-1,-1]"
159856,Virulent Pest,Normal,0,53,Beetle,11462,"[-1,-1]"
161280,Aqir Scarab,Normal,0,53,Beetle,10833,"[-1,-1]"
161541,Aqir Scarab,Normal,0,53,Beetle,10833,"[-1,-1]"
162142,Qho,Rare,4,53,Beetle,10833,"[-1,-1]"
162363,Temple Scarab,Normal,0,53,Beetle,5034,[]
162382,Sand-Husk Scarab,Normal,0,53,Beetle,10833,"[0,0]"
162767,Pesticide,Rare,4,53,Beetle,11462,"[-1,-1]"
163154,Aqir Scarab,Normal,0,53,Beetle,10833,"[-1,-1]"
168196,Virulent Pest,Normal,0,53,Beetle,11462,[]
169747,Maw Roach,Normal,0,53,Beetle,11400,"[-1,-1]"
171525,Maw Roach Hatchling,Normal,0,53,Beetle,11400,"[-1,-1]"
172847,Maw Roach,Normal,0,53,Beetle,11400,"[-1,-1]"
172946,Maw Roach Hatchling,Normal,0,53,Beetle,11400,"[-1,-1]"
172947,Maw Roach,Normal,0,53,Beetle,11400,"[-1,-1]"
178155,Scarabid Burrower,Normal,0,53,Beetle,13536,"[0,0]"
178563,Hadeon the Stonebreaker,Rare Elite,2,53,Beetle,13536,"[0,0]"
181197,Scarabid Crawler,Normal,0,53,Beetle,13536,"[0,0]"
183927,Sand Matriarch Ileus,Rare,4,53,Beetle,13536,"[0,0]"
185073,Scarabid Burrower,Normal,0,53,Beetle,13536,"[0,0]"
186050,Orchid Stagbeetle,Normal,0,53,Beetle,13862,"[0,0]"
186456,Flyspawn Beetle,Normal,0,53,Beetle,13645,"[0,0]"
186714,Toxic Pollenstag,Normal,0,53,Beetle,13645,"[0,0]"
186725,Trrsha,Normal,0,53,Beetle,13645,"[-1,-1]"
187415,Rocdrop Pudgepin,Normal,0,53,Beetle,13647,"[0,0]"
187484,Spotted Pollenstag,Normal,0,53,Beetle,13645,"[0,0]"
187689,Scalecrawler Beetle,Normal,0,53,Beetle,13769,"[0,0]"
187773,Spotted Pollenstag,Normal,0,53,Beetle,13645,"[0,0]"
187833,Dragonbane Beetle,Normal,0,53,Beetle,13769,"[-1,-1]"
187833,Dragonbane Beetle,Normal,0,53,Beetle,14433,"[-1,-1]"
189574,Terrace Stagbeetle,Normal,0,53,Beetle,13647,"[0,0]"
189750,Skittering Woodborer,Normal,0,53,Beetle,13647,"[0,0]"
189762,Skittering Woodborer,Normal,0,53,Beetle,13647,"[0,0]"
190611,Frenzied Pollenstag,Normal,0,53,Beetle,13645,"[-1,-1]"
192379,Mountain Scarab,Normal,0,53,Beetle,13647,"[0,0]"
192410,Mature Scalecrawler,Normal,0,53,Beetle,13769,"[0,0]"
193643,Sand Burrower,Normal,0,53,Beetle,13862,"[1,1]"
193705,Bustled Beetle,Normal,0,53,Beetle,13647,"[0,0]"
193996,Flyspawn Beetle,Normal,0,53,Beetle,13645,"[0,0]"
194054,Mistbeetle,Normal,0,53,Beetle,13647,[]
195304,Coarse Stagbeetle,Normal,0,53,Beetle,13647,"[0,0]"
195360,Mountain Scarab,Normal,0,53,Beetle,13647,"[0,0]"
195380,Thaldraszian Hoverbug,Normal,0,53,Beetle,13647,"[0,0]"
195709,Gorging Stagbeetle,Normal,0,53,Beetle,13645,"[0,0]"
196489,Algath'ar Gemshell,Normal,0,53,Beetle,13647,"[0,0]"
196498,Skittering Boneborer,Normal,0,53,Beetle,13647,"[-1,-1]"
196639,Mistbeetle,Normal,0,53,Beetle,13647,"[0,0]"
197825,Steam Scarab,Normal,0,53,Beetle,13647,"[0,0]"
198791,Scalecrawler Beetle,Normal,0,53,Beetle,14433,"[0,0]"
198792,Dragonbane Beetle,Normal,0,53,Beetle,14433,"[-1,-1]"
198794,Mature Scalecrawler,Normal,0,53,Beetle,14433,"[0,0]"
199533,Invasive Scalecrawler,Normal,0,53,Beetle,14433,"[0,0]"
200482,Hungry Crawler,Normal,0,53,Beetle,13862,"[0,0]"
207072,Flame-Touched Gemback,Normal,0,53,Beetle,14529,"[0,0]"
207567,Juicy Beetle,Normal,0,53,Beetle,13644,"[0,0]"
207625,Incendiary Beetle,Normal,0,53,Beetle,14529,"[-1,-1]"
210799,Horned Skitterbug,Normal,0,53,Beetle,14529,"[0,0]"
210943,Hissing Skitterbug,Normal,0,53,Beetle,14529,"[0,0]"
214357,Armored Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
214397,Frenzied Swarmer,Normal,0,53,Beetle,14838,"[0,0]"
214935,Stalwart Hauler,Normal,0,53,Beetle,14752,"[0,0]"
215608,Siegehold Drone,Normal,0,53,Beetle,14752,"[0,0]"
215991,Seige Sniffer,Normal,0,53,Beetle,14752,"[0,0]"
216044,Maddened Siegebomber,Rare,4,53,Beetle,14752,"[0,0]"
216144,Siege Hauler,Normal,0,53,Beetle,14753,"[0,0]"
216144,Siege Hauler,Normal,0,53,Beetle,14752,"[0,0]"
216340,Sentry Stagshell,Normal,0,53,Beetle,15093,"[-1,-1]"
219057,Helioceros,Normal,0,53,Beetle,14752,"[1,1]"
219058,Rafflesian,Normal,0,53,Beetle,14752,"[1,1]"
219059,Bulbophyll,Normal,0,53,Beetle,14752,"[1,1]"
219060,Titannirum,Normal,0,53,Beetle,14752,"[1,1]"
219061,Stapellia,Normal,0,53,Beetle,14752,"[1,1]"
219062,Durania,Normal,0,53,Beetle,14752,"[1,1]"
219127,Feral Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
219128,Feral Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
219129,Feral Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
219130,Feral Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
219131,Feral Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
219132,Feral Stagshell,Normal,0,53,Beetle,14752,"[1,1]"
220707,Staglette,Normal,0,53,Beetle,14752,"[0,0]"
220707,Staglette,Normal,0,53,Beetle,15145,"[0,0]"
220707,Staglette,Normal,0,53,Beetle,14753,"[0,0]"
220714,Harvest Hauler,Normal,0,53,Beetle,14752,"[0,0]"
221704,Siegehold Drone,Normal,0,53,Beetle,14752,"[0,0]"
221939,Spinneret Silkbearer,Normal,0,53,Beetle,14752,"[0,0]"
222719,Battlefront Hauler,Elite,1,53,Beetle,14752,"[0,0]"
222729,Stagshell Mite,Normal,0,53,Beetle,14752,"[0,0]"
223066,Elusive Kaheti Burrower,Normal,0,53,Beetle,14752,"[-1,-1]"
223066,Elusive Kaheti Burrower,Normal,0,53,Beetle,14838,"[-1,-1]"
223075,Elusive Kaheti Stoneborer,Elite,1,53,Beetle,14752,"[-1,null]"
223075,Elusive Kaheti Stoneborer,Elite,1,53,Beetle,14838,"[-1,null]"
223433,Isolated Crawler,Normal,0,53,Beetle,14752,"[0,0]"
223458,Pet Stagshell,Normal,0,53,Beetle,14752,"[0,0]"
223613,Weave Drone,Normal,0,53,Beetle,15007,"[-1,-1]"
224963,Elusive Kaheti Battle Tank,Rare,4,53,Beetle,14838,"[-1,-1]"
225552,Scavenger Stagshell,Normal,0,53,Beetle,14752,"[0,0]"
225594,Rak-Ahat Silkhauler,Normal,0,53,Beetle,14752,"[0,0]"
225698,Emerald Stagshell,Normal,0,53,Beetle,14752,"[0,0]"
225865,Emerald Stagshell,Normal,0,53,Beetle,14752,"[0,0]"
226005,Scavenger Stagshell,Normal,0,53,Beetle,14752,"[0,0]"
226171,Horned Stagshell,Normal,0,53,Beetle,14752,"[-1,-1]"
226173,Dirtcrusted Stagshell,Normal,0,53,Beetle,14752,"[0,0]"
226176,Horned Stagshell,Normal,0,53,Beetle,14752,"[-1,-1]"
227439,Iridescent Beetle,Normal,0,53,Beetle,14838,"[0,0]"
227618,Weave Drone,Normal,0,53,Beetle,14838,"[-1,-1]"
227808,Ravageling,Normal,0,53,Beetle,14838,"[-1,-1]"
228427,Stagshell Swarmer,Normal,0,53,Beetle,15177,"[-1,-1]"
229423,Dirtcrusted Stagshell,Normal,0,53,Beetle,14752,[]
230448,Stagshell Swarmer,Normal,0,53,Beetle,14838,"[0,0]"
237249,Underroot Beetle,Normal,0,53,Beetle,15355,"[0,0]"
245957,Underrift Beetle,Normal,0,53,Beetle,15355,"[-1,-1]"
248127,Peckish Beetle,Normal,0,53,Beetle,15355,"[0,0]"
250335,Underroot Beetle,Normal,0,53,Beetle,15355,"[0,null]"
250509,Smoldering Beetle,Normal,0,53,Beetle,15355,"[0,0]"
251251,Skittering Underroot Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256225,Rootforage Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256303,Vivid Gladebeetle,Normal,0,53,Beetle,15355,"[0,0]"
256304,Vivid Gladebeetle,Normal,0,53,Beetle,15355,"[0,0]"
256324,Riverbuzz Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256325,Riverbuzz Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256344,Mistskitter Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256345,Mistskitter Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256349,Mistskitter Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256564,Vivid Gladebeetle,Normal,0,53,Beetle,15355,[]
256691,Rootforage Beetle,Normal,0,53,Beetle,15355,[]
256715,Bloomskitter Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256766,Rootforage Beetle,Normal,0,53,Beetle,15355,"[0,0]"
256870,Smoldering Beetle,Normal,0,53,Beetle,15355,"[0,0]"
34865,Tunneling Worm,Normal,0,55,Shale Beast,4737,"[null,0]"
42766,Gorged Gyreworm,Normal,0,55,Shale Beast,5042,"[-1,-1]"
42845,Rock Borer,Normal,0,55,Shale Beast,5088,"[-1,-1]"
42925,Ravenous Tunneler,Normal,0,55,Shale Beast,5042,"[-1,-1]"
43438,Corborus,Elite,1,55,Shale Beast,5088,"[-1,-1]"
43917,Rock Borer,Normal,0,55,Shale Beast,5088,"[-1,-1]"
44257,Gyreworm,Normal,0,55,Shale Beast,5042,"[-1,-1]"
44258,Colossal Gyreworm,Elite,1,55,Shale Beast,5042,"[-1,-1]"
44259,Gorged Gyreworm,Normal,0,55,Shale Beast,5042,"[-1,-1]"
44425,Crimson Shale Spider,Normal,0,55,Shale Beast,5042,"[0,0]"
46580,Elementium Spinner,Normal,0,55,Shale Beast,4922,"[0,0]"
47071,Deep Spider,Normal,0,55,Shale Beast,5042,"[0,0]"
47072,Amthea,Normal,0,55,Shale Beast,5042,"[-1,-1]"
48639,Ruby Gemstone Cluster,Normal,0,55,Shale Beast,5042,"[0,0]"
49815,Deep Spider,Normal,0,55,Shale Beast,5042,"[0,0]"
49816,Deep Spider,Normal,0,55,Shale Beast,5042,"[0,0]"
49822,Jadefang,Rare,4,55,Shale Beast,5042,"[0,0]"
50060,Terborus,Rare,4,55,Shale Beast,5042,"[-1,-1]"
51066,Crystalfang,Rare,4,55,Shale Beast,51,"[-1,-1]"
51066,Crystalfang,Rare,4,55,Shale Beast,25,"[-1,-1]"
51067,Glint,Rare,4,55,Shale Beast,45,"[-1,-1]"
51069,Scintillex,Rare,4,55,Shale Beast,15,"[-1,-1]"
56401,Greenstone Nibbler,Normal,0,55,Shale Beast,5785,"[-1,-1]"
56404,Greenstone Gorger,Normal,0,55,Shale Beast,5785,"[-1,-1]"
56543,Brittle Greenstone Gorger,Normal,0,55,Shale Beast,5785,"[-1,-1]"
61159,Greenstone Terror,Normal,0,55,Shale Beast,6209,"[-1,-1]"
62324,Norvakess,Elite,1,55,Shale Beast,5842,"[-1,-1]"
63007,Kyparite,Normal,0,55,Shale Beast,6138,"[-1,-1]"
65229,Kypa'rak,Elite,1,55,Shale Beast,6138,"[-1,-1]"
65231,Kypari Crawler,Normal,0,55,Shale Beast,6138,"[-1,-1]"
67758,Shale Skitterers,Normal,0,55,Shale Beast,6134,"[0,0]"
67759,Agitated Shale Spider,Normal,0,55,Shale Beast,6134,"[-1,-1]"
68653,Shale Shards,Normal,0,55,Shale Beast,6134,"[null,-1]"
71578,Amber Parasite,Elite,1,55,Shale Beast,6738,"[-1,-1]"
74509,Blue Shale Crawler,Normal,0,55,Shale Beast,719,"[-1,-1]"
98382,Corrupted Gyreworm,Normal,0,55,Shale Beast,7955,"[-1,-1]"
101062,Corrupted Shale Spider,Normal,0,55,Shale Beast,7955,"[-1,-1]"
101580,Tanzanite Skitterer,Normal,0,55,Shale Beast,7637,"[-1,-1]"
101581,Tanzanite Borer,Normal,0,55,Shale Beast,7637,"[-1,-1]"
105585,Shardback Spiderling,Normal,0,55,Shale Beast,7637,"[-1,-1]"
105613,Shardback Skitterer,Normal,0,55,Shale Beast,7637,"[-1,-1]"
106630,Burrowing Leyworm,Normal,0,55,Shale Beast,7334,"[-1,-1]"
106665,Ualair,Normal,0,55,Shale Beast,7334,"[-1,-1]"
109326,Leystone Spiderling,Normal,0,55,Shale Beast,7334,"[-1,-1]"
123712,Azerite Gorger,Normal,0,55,Shale Beast,8567,"[-1,-1]"
123713,Azerite Nibbler,Normal,0,55,Shale Beast,8567,"[0,0]"
123713,Azerite Nibbler,Normal,0,55,Shale Beast,8721,"[0,0]"
133562,Endurite Gyreworm,Normal,0,55,Shale Beast,5042,"[-1,-1]"
134005,Shalebiter,Normal,0,55,Shale Beast,8064,"[-1,-1]"
134521,Enraged Nibbler,Normal,0,55,Shale Beast,8567,"[-1,-1]"
135745,Shale Crawler,Normal,0,55,Shale Beast,9042,"[0,0]"
151639,Crazed Gyreworm,Normal,0,55,Shale Beast,10477,"[-1,-1]"
152136,Azerite Gorger,Elite,1,55,Shale Beast,616,"[-1,-1]"
152148,Massive Endurite Gyreworm,Normal,0,55,Shale Beast,5042,"[-1,-1]"
152836,Azerite Borer,Elite,1,55,Shale Beast,10524,"[-1,-1]"
172635,Stygian Shardworm,Normal,0,55,Shale Beast,11400,"[-1,-1]"
228555,Jittery Shardling,Normal,0,55,Shale Beast,8499,"[0,0]"
228556,Agitated Kaja'crawler,Normal,0,55,Shale Beast,8499,"[-1,-1]"
3398,Gesharahan,Rare,4,68,Hydra,17,"[-1,-1]"
3652,Trigore the Lasher,Rare,4,68,Hydra,17,"[-1,-1]"
3721,Mystlash Hydra,Normal,0,68,Hydra,331,"[-1,-1]"
4374,Strashaz Hydra,Elite,1,68,Hydra,15,"[-1,-1]"
7273,Gahz'rilla,Elite,1,68,Hydra,1176,"[-1,-1]"
12207,Thessala Hydra,Elite,1,68,Hydra,2100,"[-1,-1]"
12940,Vorsha the Lasher,Normal,0,68,Hydra,331,"[-1,-1]"
18105,Ghaz'an,Elite,1,68,Hydra,3716,"[-1,-1]"
18213,Mire Hydra,Normal,0,68,Hydra,3521,"[-1,-1]"
18214,Fenclaw Thrasher,Normal,0,68,Hydra,3521,"[-1,-1]"
18286,Mragesh,Normal,0,68,Hydra,3521,"[-1,-1]"
20324,Parched Hydra,Normal,0,68,Hydra,3521,"[-1,-1]"
20324,Parched Hydra,Normal,0,68,Hydra,0,"[-1,-1]"
20775,Markaru,Normal,0,68,Hydra,3523,"[-1,-1]"
22884,Leviathan,Elite,1,68,Hydra,3959,"[-1,-1]"
28003,Bittertide Hydra,Normal,0,68,Hydra,3711,"[-1,-1]"
43296,Chimaeron,Elite,1,68,Hydra,5094,"[-1,-1]"
52418,Lost Offspring of Gahz'ranka,Elite,1,68,Hydra,1977,"[-1,-1]"
75207,Biolante,Elite,1,68,Hydra,6721,"[-1,-1]"
75492,Venomshade,Rare,4,68,Hydra,6719,"[-1,-1]"
79020,Echidnian Hydra,Normal,0,68,Hydra,6719,"[-1,-1]"
80122,Gaz'orda,Rare,4,68,Hydra,6755,"[-1,-1]"
80370,Lernaea,Rare Elite,2,68,Hydra,6755,"[-1,-1]"
80372,Echidna,Rare Elite,2,68,Hydra,6722,"[-1,-1]"
80398,Keravnos,Rare Elite,2,68,Hydra,6723,"[-1,-1]"
80401,Child of Keravnos,Normal,0,68,Hydra,6723,"[-1,-1]"
80403,Keravnos Scout,Elite,1,68,Hydra,6723,"[-1,-1]"
80404,Keravnos Monitor,Elite,1,68,Hydra,6723,"[-1,-1]"
80405,Keravnos Broodmother,Elite,1,68,Hydra,6723,"[-1,-1]"
80453,Keravnos Wanderer,Elite,1,68,Hydra,6723,"[-1,-1]"
80471,Gennadian,Rare,4,68,Hydra,6662,"[-1,-1]"
80541,Lernaean Broodmother,Elite,1,68,Hydra,6755,"[-1,-1]"
80542,Lernaean Monitor,Elite,1,68,Hydra,6755,"[-1,-1]"
80543,Lernaean Scout,Elite,1,68,Hydra,6755,"[-1,-1]"
80558,Echidnaean Broodmother,Normal,0,68,Hydra,6722,"[-1,-1]"
80559,Echidnaean Monitor,Normal,0,68,Hydra,6722,"[-1,-1]"
80559,Echidnaean Monitor,Normal,0,68,Hydra,6719,"[-1,-1]"
80560,Echidnaean Scout,Normal,0,68,Hydra,6722,[]
80699,Mandragora Lifedrinker,Normal,0,68,Hydra,6721,"[-1,-1]"
80752,Blooming Mandragora,Normal,0,68,Hydra,6719,"[-1,-1]"
81537,Khargax the Devourer,Elite,1,68,Hydra,6721,"[-1,-1]"
82050,Varasha,Rare,4,68,Hydra,6722,"[0,0]"
82530,Mandragora,Normal,0,68,Hydra,7025,"[-1,-1]"
82722,Putrid Mandragora,Normal,0,68,Hydra,6722,"[-1,-1]"
83393,Typhon Scout,Normal,0,68,Hydra,6721,"[-1,-1]"
83530,Hyacinth Mandragora,Normal,0,68,Hydra,6719,"[-1,-1]"
84391,Crimson Mandragora,Normal,0,68,Hydra,6721,"[-1,-1]"
84403,Plaguebloom,Elite,1,68,Hydra,6755,"[-1,-1]"
84406,Mandrakor,Rare,4,68,Hydra,6721,"[-1,-1]"
84890,Festerbloom,Rare,4,68,Hydra,6722,"[-1,-1]"
84955,Jiasska the Sporegorger,Rare,4,68,Hydra,6722,"[-1,-1]"
85429,Varashian Vilefang,Normal,0,68,Hydra,6722,"[-1,-1]"
85473,Varashian Vilefang,Normal,0,68,Hydra,6722,"[-1,-1]"
85693,Lernaea Vilescale,Normal,0,68,Hydra,6721,"[-1,-1]"
85760,Blooming Mandragora,Normal,0,68,Hydra,6721,"[-1,-1]"
86265,Sulfurscale Hydra,Normal,0,68,Hydra,6721,"[-1,-1]"
86266,Venolasix,Rare,4,68,Hydra,6721,"[-1,-1]"
88489,Echidnaean Rockjaw,Normal,0,68,Hydra,6722,"[-1,-1]"
89031,Typhon Broodmother,Elite,1,68,Hydra,6721,"[-1,-1]"
89653,Gangamesh,Normal,0,68,Hydra,7334,"[-1,-1]"
92332,Hulking Gnarlvine,Normal,0,68,Hydra,7558,"[-1,-1]"
93010,Ancient Matriarch,Elite,1,68,Hydra,6723,"[0,0]"
108535,Marsh Hydra,Normal,0,68,Hydra,7637,"[-1,-1]"
111383,Lytheron Gloomscale,Normal,0,68,Hydra,7558,"[-1,-1]"
111383,Lytheron Gloomscale,Normal,0,68,Hydra,7334,"[-1,-1]"
112861,Marsh Hydra,Normal,0,68,Hydra,7334,"[-1,-1]"
112861,Marsh Hydra,Normal,0,68,Hydra,7558,"[-1,-1]"
115001,Hulking Gnarlvine,Normal,0,68,Hydra,7558,"[-1,-1]"
117663,The Duke of Fathoms,Elite,1,68,Hydra,1377,"[-1,-1]"
117672,Lord Skwol,Elite,1,68,Hydra,1377,"[-1,-1]"
128710,Shattered Hydra,Normal,0,68,Hydra,8568,"[-1,-1]"
128710,Shattered Hydra,Normal,0,68,Hydra,8567,"[-1,-1]"
128710,Shattered Hydra,Normal,0,68,Hydra,8500,"[-1,-1]"
129027,Golanar,Rare Elite,2,68,Hydra,8501,"[-1,-1]"
129954,Gahz'ralka,Rare,4,68,Hydra,8499,"[-1,-1]"
132068,Bashmu,Rare,4,68,Hydra,8567,"[-1,-1]"
133298,Fetid Devourer,Elite,1,68,Hydra,9389,"[-1,-1]"
145340,Siltridge Hydra,Normal,0,68,Hydra,10052,"[-1,-1]"
152541,Siltridge Marauder,Elite,1,68,Hydra,10052,"[-1,-1]"
152542,Scale Matriarch Zodia,Rare Elite,2,68,Hydra,10052,"[-1,-1]"
152543,Voidscale Hydra,Normal,0,68,Hydra,10052,"[-1,-1]"
152544,Voidscale Trenchstalker,Elite,1,68,Hydra,10052,"[-1,-1]"
152545,Scale Matriarch Vynara,Rare Elite,2,68,Hydra,10052,"[-1,-1]"
152546,Stonemaw Devourer,Elite,1,68,Hydra,10052,"[-1,-1]"
152547,Stonemaw Hydra,Normal,0,68,Hydra,10052,"[-1,-1]"
152548,Scale Matriarch Gratinax,Rare Elite,2,68,Hydra,10052,"[-1,-1]"
153801,Scale Lord Theronar,Elite,1,68,Hydra,10052,"[-1,-1]"
154339,Sandscale Hydra,Normal,0,68,Hydra,10052,"[-1,-1]"
167726,Rootwrithe,Rare,4,68,Hydra,11510,"[-1,-1]"
169206,Devouring Hydra,Normal,0,68,Hydra,11510,"[-1,-1]"
169836,Invasive Terror,Normal,0,68,Hydra,11510,"[-1,-1]"
170448,Flourishing Hydra,Normal,0,68,Hydra,11510,"[-1,-1]"
201579,Magmorax,Elite,1,68,Hydra,14663,"[-1,-1]"
224751,Garlic-Breathed Hydra,Normal,0,68,Hydra,14838,"[-1,-1]"
236552,Lightbloat Trampler,Elite,1,68,Hydra,15968,"[-1,-1]"
237396,Lightbloom Hydra,Normal,0,68,Hydra,15968,"[-1,-1]"
237414,Lightbloom Hydra,Normal,0,68,Hydra,15968,"[-1,-1]"
244338,Wetland Terror,Elite,1,68,Hydra,15355,"[-1,-1]"
244946,Marauding Trigore,Normal,0,68,Hydra,15458,"[-1,-1]"
246459,Fortamus,Elite,1,68,Hydra,15458,"[-1,-1]"
246513,Marauding Trigore,Normal,0,68,Hydra,15458,"[-1,-1]"
246622,Trigore Denguard,Normal,0,68,Hydra,15458,"[-1,-1]"
248577,Rootbound Horror,Normal,0,68,Hydra,15355,"[-1,-1]"
248577,Rootbound Horror,Normal,0,68,Hydra,15458,"[-1,-1]"
248906,Trigore Shard-Breaker,Normal,0,68,Hydra,15458,"[-1,-1]"
248938,Albino Trigore,Normal,0,68,Hydra,15458,"[-1,-1]"
249329,Toadshade,Elite,1,68,Hydra,15355,"[-1,-1]"
249433,Predaxian Trigore,Normal,0,68,Hydra,15458,"[-1,-1]"
250324,Rootcoil Hydra,Normal,0,68,Hydra,15355,"[-1,-1]"
250489,Voltaic Trigore,Normal,0,68,Hydra,16340,[]
252847,Drooling Thornbloom,Normal,0,68,Hydra,15355,"[-1,-1]"
253165,Steeljaw Trigore,Elite,1,68,Hydra,15458,"[-1,-1]"
255355,Trigore Primarch,Elite,1,68,Hydra,15458,"[-1,-1]"
255545,Steeljaw Trigore,Elite,1,68,Hydra,15458,"[-1,-1]"
256234,Ravaging Hydra,Elite,1,68,Hydra,15355,[]
256606,Voltaic Trigore,Elite,1,68,Hydra,15458,"[-1,-1]"
